,order_date,order_day_of_week,store,supplier_id,category,product_case_pack,retail_price,replenishment_unit_cost,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity,balance,year,month,day
63,2017-01-07,1.641095890410959,1.784480082772892,2.2366281557552417,2.3254901960784315,8,2.95,6.93,28.0,2,200,2,1,1,3.0,1.8428845020624631,1.471576227390181,1.5743519781718964
64,2017-01-07,1.641095890410959,1.784480082772892,2.2366281557552417,2.3821138211382116,6,4.95,9.936,35.5,3,100,2,1,1,6.3333330000000005,1.8428845020624631,1.471576227390181,1.5743519781718964
65,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0476190476190477,24,2.9,25.2,12.0,0,1,2,1,1,0.375,1.8428845020624631,1.471576227390181,1.5743519781718964
66,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1036106750392465,8,2.95,11.84,0.0,3,30,2,1,1,0.25,1.8428845020624631,1.471576227390181,1.5743519781718964
67,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,6,3.5,9.78,12.6,20,60,2,2,2,4.3333330000000005,1.8428845020624631,1.471576227390181,1.5743519781718964
68,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,2.8,14.52,10.3,12,40,2,2,2,0.75,1.8428845020624631,1.471576227390181,1.5743519781718964
69,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,6,3.95,12.24,3.7,0,1,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
70,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,3.2,16.92,4.8,12,40,2,1,1,1.333333,1.8428845020624631,1.471576227390181,1.5743519781718964
71,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,2.656050955414013,24,1.5,12.72,14.7,12,100,2,1,1,0.625,1.8428845020624631,1.471576227390181,1.5743519781718964
72,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,2.1217038539553754,24,1.95,13.14,2.5,12,50,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.5743519781718964
73,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,16,3.5,26.24,13.6,3,30,2,1,1,0.0625,1.8428845020624631,1.471576227390181,1.5743519781718964
74,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.055263157894737,30,2.55,19.2,13.1,3,30,2,1,1,0.1,1.8428845020624631,1.471576227390181,1.5743519781718964
75,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,24,2.8,28.32,13.0,6,30,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.5743519781718964
76,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,2.2,9.48,51.0,24,100,2,4,4,2.75,1.8428845020624631,1.471576227390181,1.5743519781718964
77,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,12,2.95,13.44,6.3,3,60,2,1,1,0.666666,1.8428845020624631,1.471576227390181,1.5743519781718964
78,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,6,3.9,12.84,10.9,12,100,2,1,1,2.833333,1.8428845020624631,1.471576227390181,1.5743519781718964
79,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0588235294117647,36,2.9,39.24,6.3,6,30,2,1,1,0.277777,1.8428845020624631,1.471576227390181,1.5743519781718964
80,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.055263157894737,12,2.75,11.76,6.6,3,20,2,1,1,0.416666,1.8428845020624631,1.471576227390181,1.5743519781718964
81,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1363636363636365,30,1.5,18.9,34.9,5,100,2,1,1,1.1,1.8428845020624631,1.471576227390181,1.5743519781718964
82,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.4285714285714286,20,2.75,18.6,6.3,5,60,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
83,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,24,1.0,9.3,14.6,0,1,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
84,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0000000002119616,18,1.6,11.52,0.2,3,40,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.5743519781718964
85,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1036106750392465,24,2.0,16.44,0.0,3,40,2,1,1,0.083333,1.8428845020624631,1.471576227390181,1.5743519781718964
86,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.158371040723982,36,1.5,13.32,15.5,0,1,2,1,1,0.083333,1.8428845020624631,1.471576227390181,1.5743519781718964
87,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.158371040723982,24,1.5,8.88,5.3,7,80,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
88,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0270270270270272,18,1.95,16.74,5.3,3,30,2,1,1,0.11111099999999999,1.8428845020624631,1.471576227390181,1.5743519781718964
89,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0270270270270272,12,1.8,8.52,6.5,3,30,2,1,1,0.333333,1.8428845020624631,1.471576227390181,1.5743519781718964
90,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,3.7628865979381443,24,0.8,3.44,90.0,50,300,2,1,1,5.625,1.8428845020624631,1.471576227390181,1.5743519781718964
91,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1012658227848102,18,2.5,17.46,27.7,6,30,2,1,1,1.833333,1.8428845020624631,1.471576227390181,1.5743519781718964
92,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0769230769230769,28,1.9,14.28,9.0,3,100,2,1,1,0.25,1.8428845020624631,1.471576227390181,1.5743519781718964
93,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,24,2.2,18.72,149.0,72,800,2,2,2,7.75,1.8428845020624631,1.471576227390181,1.5743519781718964
94,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,2.656050955414013,12,2.2,9.36,40.0,24,300,2,2,2,4.0833330000000005,1.8428845020624631,1.471576227390181,1.5743519781718964
95,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,6,1.5,3.02,35.1,24,400,2,1,1,9.5,1.8428845020624631,1.471576227390181,1.5743519781718964
96,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1012658227848102,24,1.6,17.04,15.1,2,40,2,1,1,0.541666,1.8428845020624631,1.471576227390181,1.5743519781718964
97,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1111111379690648,12,1.8,10.26,6.7,4,20,2,1,1,0.583333,1.8428845020624631,1.471576227390181,1.5743519781718964
98,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1012658227848102,15,2.5,10.8,15.0,3,30,2,1,1,0.666666,1.8428845020624631,1.471576227390181,1.5743519781718964
99,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.44,18,3.25,26.46,19.3,3,30,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
100,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1654135338345866,32,1.9,17.92,15.5,5,40,2,1,1,0.53125,1.8428845020624631,1.471576227390181,1.5743519781718964
101,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0740740740740742,24,1.5,9.84,7.1,3,30,2,1,1,0.416666,1.8428845020624631,1.471576227390181,1.5743519781718964
102,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0772058823529411,10,2.95,12.5,6.0,3,50,2,1,1,0.4,1.8428845020624631,1.471576227390181,1.5743519781718964
103,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0588235294117647,40,2.7,45.2,18.1,2,50,2,1,1,0.175,1.8428845020624631,1.471576227390181,1.5743519781718964
104,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.8196078431372549,6,1.2,2.78,13.0,12,72,2,1,1,3.833333,1.8428845020624631,1.471576227390181,1.5743519781718964
105,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0772058823529411,12,2.4,9.48,10.5,3,30,2,1,1,0.75,1.8428845020624631,1.471576227390181,1.5743519781718964
106,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.055263157894737,30,2.55,18.3,10.5,3,60,2,1,1,0.26666599999999996,1.8428845020624631,1.471576227390181,1.5743519781718964
107,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.158371040723982,24,1.5,8.64,9.5,3,30,2,1,1,0.416666,1.8428845020624631,1.471576227390181,1.5743519781718964
108,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.055263157894737,12,2.75,9.84,8.2,3,40,2,1,1,0.75,1.8428845020624631,1.471576227390181,1.5743519781718964
109,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1363636363636365,24,1.5,7.92,13.5,4,60,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.5743519781718964
110,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.44,12,1.95,6.36,18.7,3,20,2,1,1,0.916666,1.8428845020624631,1.471576227390181,1.5743519781718964
111,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1842105263157894,24,2.1,15.0,17.9,24,100,2,1,1,1.375,1.8428845020624631,1.471576227390181,1.5743519781718964
112,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,24,2.2,20.64,60.9,24,100,2,1,1,3.25,1.8428845020624631,1.471576227390181,1.5743519781718964
113,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0595744680851065,30,2.6,30.3,15.9,3,30,2,1,1,0.566666,1.8428845020624631,1.471576227390181,1.5743519781718964
114,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.5060728744939271,20,2.75,16.6,21.4,5,50,2,1,1,1.3,1.8428845020624631,1.471576227390181,1.5743519781718964
115,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0380952380952382,24,1.8,12.24,6.5,3,30,2,1,1,0.25,1.8428845020624631,1.471576227390181,1.5743519781718964
116,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1612903225806452,20,1.4,8.2,9.0,20,100,2,1,1,1.15,1.8428845020624631,1.471576227390181,1.5743519781718964
117,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.1612903225806452,20,1.4,8.8,7.2,20,100,2,1,1,1.25,1.8428845020624631,1.471576227390181,1.5743519781718964
118,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.4,15,1.75,9.3,27.4,5,60,2,1,1,1.533333,1.8428845020624631,1.471576227390181,1.5743519781718964
119,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,24,1.1,8.68,30.9,12,500,2,2,2,0.416666,1.8428845020624631,1.471576227390181,1.5743519781718964
120,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0129310344827587,24,2.95,33.84,4.9,2,20,2,1,1,0.25,1.8428845020624631,1.471576227390181,1.5743519781718964
121,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,12,2.4,9.84,12.6,6,48,2,1,1,1.333333,1.8428845020624631,1.471576227390181,1.5743519781718964
122,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.5060728744939271,15,1.75,9.3,29.8,5,60,2,2,2,0.8666659999999999,1.8428845020624631,1.471576227390181,1.5743519781718964
123,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,6,3.95,11.94,6.6,2,12,2,1,1,1.0,1.8428845020624631,1.471576227390181,1.5743519781718964
124,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,6,1.4,2.7,17.2,24,500,2,3,3,4.166666,1.8428845020624631,1.471576227390181,1.5743519781718964
125,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.0380952380952382,24,1.95,17.04,18.7,4,50,2,1,1,0.666666,1.8428845020624631,1.471576227390181,1.5743519781718964
126,2017-01-07,1.641095890410959,1.784480082772892,1.8197978002444173,1.8196078431372549,6,1.95,4.43,12.5,12,72,2,2,2,3.0,1.8428845020624631,1.471576227390181,1.5743519781718964
127,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.2620232172470978,15,3.8,30.6,3.9,3,45,3,1,1,0.066666,1.8428845020624631,1.471576227390181,1.644404332129964
128,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.935309973045822,6,3.75,7.74,37.0,1,50,3,6,1,1.166666,1.8428845020624631,1.471576227390181,1.644404332129964
129,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.0503597122302157,16,2.6,16.64,8.15,2,48,3,1,1,0.5,1.8428845020624631,1.471576227390181,1.644404332129964
130,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,10,2.4,6.0,22.3,4,60,3,2,1,1.6,1.8428845020624631,1.471576227390181,1.644404332129964
131,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.24,129.0,1,100,3,16,2,5.666666,1.8428845020624631,1.471576227390181,1.644404332129964
132,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.1036106750392465,10,3.5,15.2,5.65,3,20,3,1,1,0.3,1.8428845020624631,1.471576227390181,1.644404332129964
133,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,2.819105691056911,1,1.5,0.6,7.25,2,40,3,4,4,6.0,1.8428845020624631,1.471576227390181,1.644404332129964
134,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.2620232172470978,10,3.5,16.8,2.6,0,1,3,1,1,-0.2,1.8428845020624631,1.471576227390181,1.644404332129964
135,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,10,4.5,22.7,7.25,0,1,3,1,1,0.0,1.8428845020624631,1.471576227390181,1.644404332129964
136,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.0740740740740742,8,2.1,8.56,4.1,2,40,3,1,1,0.25,1.8428845020624631,1.471576227390181,1.644404332129964
137,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.1036106750392465,6,3.5,9.78,9.0,3,50,3,1,1,1.333333,1.8428845020624631,1.471576227390181,1.644404332129964
138,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,6,2.95,6.24,6.25,2,50,3,1,1,0.833333,1.8428845020624631,1.471576227390181,1.644404332129964
139,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.18,103.5,3,200,3,8,3,9.833333,1.8428845020624631,1.471576227390181,1.644404332129964
140,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.18,62.5,1,100,3,9,2,1.666666,1.8428845020624631,1.471576227390181,1.644404332129964
141,2017-01-09,1.699685534591195,1.784480082772892,1.5733957219251338,1.2620232172470978,3,2.95,3.24,12.2,2,50,3,1,1,4.333333,1.8428845020624631,1.471576227390181,1.644404332129964
142,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,1,19.9,7.58,0.5,3,6,4,3,2,1.0,1.8428845020624631,1.471576227390181,1.7875722543352601
143,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,1,22.9,8.45,0.7,3,6,4,4,2,0.0,1.8428845020624631,1.471576227390181,1.7875722543352601
144,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,5,11.9,26.51,0.4,2,8,4,1,1,0.4,1.8428845020624631,1.471576227390181,1.7875722543352601
145,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,5,9.9,15.13,2.2,4,10,4,2,2,0.2,1.8428845020624631,1.471576227390181,1.7875722543352601
146,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,5,14.9,35.15,0.8,3,6,4,1,1,0.6,1.8428845020624631,1.471576227390181,1.7875722543352601
147,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,5,12.9,23.21,1.0,3,6,4,1,1,0.2,1.8428845020624631,1.471576227390181,1.7875722543352601
148,2017-01-10,1.8500421229991575,1.784480082772892,1.3101265822784811,1.2323232323232323,5,12.9,21.02,0.8,3,6,4,1,1,0.6,1.8428845020624631,1.471576227390181,1.7875722543352601
149,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.5092783505154639,1,2.75,1.02,1.35,2,30,2,2,2,2.0,1.8428845020624631,1.471576227390181,1.7160883280757098
150,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1039697542533082,8,2.95,11.28,4.65,2,20,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.7160883280757098
151,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.935309973045822,6,3.75,7.74,11.75,1,50,2,1,1,1.5,1.8428845020624631,1.471576227390181,1.7160883280757098
152,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.5092783505154639,6,2.4,3.6,4.0,2,50,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.7160883280757098
153,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.0740740740740742,8,2.1,8.56,5.55,2,20,2,1,1,0.875,1.8428845020624631,1.471576227390181,1.7160883280757098
154,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.0740740740740742,6,2.3,6.36,1.5,2,60,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.7160883280757098
155,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.18,16.35,1,100,2,1,1,2.0,1.8428845020624631,1.471576227390181,1.7160883280757098
156,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.4682080924855492,6,4.95,11.34,7.7,1,6,2,1,1,1.0,1.8428845020624631,1.471576227390181,1.7160883280757098
157,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1039697542533082,6,2.5,6.3,7.2,5,40,2,1,1,1.833333,1.8428845020624631,1.471576227390181,1.7160883280757098
158,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1030701754385965,4,2.8,4.08,2.7,3,20,2,1,1,0.75,1.8428845020624631,1.471576227390181,1.7160883280757098
159,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1036106750392465,6,2.5,5.94,4.55,3,50,2,2,1,0.0,1.8428845020624631,1.471576227390181,1.7160883280757098
160,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1030701754385965,4,2.8,4.08,1.15,3,20,2,1,1,0.75,1.8428845020624631,1.471576227390181,1.7160883280757098
161,2017-01-11,1.8335139039364392,1.784480082772892,1.5733957219251338,1.1036106750392465,10,2.5,8.7,1.8,2,20,2,1,1,0.3,1.8428845020624631,1.471576227390181,1.7160883280757098
162,2017-01-12,1.755433207765865,1.784480082772892,2.2366281557552417,2.3254901960784315,8,2.95,6.705,6.5,2,200,1,1,2,0.625,1.8428845020624631,1.471576227390181,1.6537102473498233
163,2017-01-12,1.755433207765865,1.784480082772892,2.2366281557552417,1.97098976109215,4,4.95,7.3481,8.8,4,30,1,1,1,2.5,1.8428845020624631,1.471576227390181,1.6537102473498233
164,2017-01-12,1.755433207765865,1.784480082772892,2.2366281557552417,1.7796101949025487,4,6.1,10.98,2.3,2,100,1,1,1,0.5,1.8428845020624631,1.471576227390181,1.6537102473498233
165,2017-01-12,1.755433207765865,1.784480082772892,2.2366281557552417,1.7796101949025487,4,6.1,10.98,3.0,2,100,1,2,2,0.0,1.8428845020624631,1.471576227390181,1.6537102473498233
166,2017-01-12,1.755433207765865,1.784480082772892,2.2366281557552417,2.3254901960784315,8,2.95,6.93,14.5,2,200,1,2,2,1.0,1.8428845020624631,1.471576227390181,1.6537102473498233
167,2017-01-13,1.8294162244124337,1.784480082772892,1.2464788732394365,1.4453125,20,2.6,21.4,3.0,20,60,1,1,1,0.5,1.8428845020624631,1.471576227390181,1.668235294117647
168,2017-01-13,1.8294162244124337,1.784480082772892,1.2464788732394365,1.4453125,20,2.6,21.4,2.4,20,60,1,1,1,1.0,1.8428845020624631,1.471576227390181,1.668235294117647
169,2017-01-13,1.8294162244124337,1.784480082772892,1.2464788732394365,1.4453125,20,2.6,21.4,1.3,10,30,1,1,1,0.55,1.8428845020624631,1.471576227390181,1.668235294117647
170,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.5092783505154639,6,2.4,3.6,7.4,2,50,3,1,1,1.333333,1.8428845020624631,1.471576227390181,1.668235294117647
171,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.2620232172470978,10,3.95,20.4,0.6,3,45,3,1,1,0.0,1.8428845020624631,1.471576227390181,1.668235294117647
172,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.935309973045822,6,3.75,7.74,12.5,1,50,3,1,1,1.666666,1.8428845020624631,1.471576227390181,1.668235294117647
173,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.5092783505154639,1,2.75,1.02,4.6,2,30,3,3,3,4.0,1.8428845020624631,1.471576227390181,1.668235294117647
174,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.2620232172470978,10,3.5,17.1,1.2,2,30,3,1,1,0.0,1.8428845020624631,1.471576227390181,1.668235294117647
175,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.1036106750392465,6,2.5,5.94,4.7,3,50,3,1,1,0.666667,1.8428845020624631,1.471576227390181,1.668235294117647
176,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.1036106750392465,6,2.5,5.88,6.55,1,50,3,1,1,1.166666,1.8428845020624631,1.471576227390181,1.668235294117647
177,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.7796101949025487,4,4.95,8.24,3.45,2,25,3,1,1,1.25,1.8428845020624631,1.471576227390181,1.668235294117647
178,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,1.7796101949025487,4,4.95,8.24,5.75,2,20,3,2,2,0.75,1.8428845020624631,1.471576227390181,1.668235294117647
179,2017-01-13,1.8294162244124337,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.18,21.6,1,100,3,1,1,2.833333,1.8428845020624631,1.471576227390181,1.668235294117647
180,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,16,3.5,26.24,7.7,3,30,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.928848641655886
181,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,24,1.5,11.76,57.0,72,500,2,1,2,4.9583330000000005,1.8428845020624631,1.471576227390181,1.928848641655886
182,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,2.8,14.52,13.1,12,40,2,1,1,2.083333,1.8428845020624631,1.471576227390181,1.928848641655886
183,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,3.2,16.92,6.1,6,30,2,2,1,0.0,1.8428845020624631,1.471576227390181,1.928848641655886
184,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.8,6,2.9,7.02,10.5,6,50,2,2,2,1.0,1.8428845020624631,1.471576227390181,1.928848641655886
185,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.2073170731707317,48,1.3,17.4,8.6,12,60,2,1,1,0.166666,1.8428845020624631,1.471576227390181,1.928848641655886
186,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,6,3.9,12.84,8.0,12,100,2,1,1,2.833333,1.8428845020624631,1.471576227390181,1.928848641655886
187,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,24,2.8,28.32,2.8,6,30,2,1,1,0.0,1.8428845020624631,1.471576227390181,1.928848641655886
188,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.158371040723982,32,1.5,11.84,5.7,4,30,2,1,1,0.25,1.8428845020624631,1.471576227390181,1.928848641655886
189,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0595744680851065,14,5.95,48.16,7.0,2,20,2,1,1,0.357142,1.8428845020624631,1.471576227390181,1.928848641655886
190,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0769230769230769,30,1.9,16.8,2.2,10,50,2,1,1,0.4,1.8428845020624631,1.471576227390181,1.928848641655886
191,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0772058823529411,14,3.1,18.62,7.8,3,60,2,1,1,0.357142,1.8428845020624631,1.471576227390181,1.928848641655886
192,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,6,1.4,2.7,16.2,24,500,2,1,1,6.166666,1.8428845020624631,1.471576227390181,1.928848641655886
193,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.4285714285714286,15,1.75,9.3,17.3,5,60,2,1,1,1.4,1.8428845020624631,1.471576227390181,1.928848641655886
194,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,12,2.4,9.72,16.1,6,48,2,1,2,1.5,1.8428845020624631,1.471576227390181,1.928848641655886
195,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0380952380952382,12,1.95,7.92,3.4,2,30,2,1,1,0.333333,1.8428845020624631,1.471576227390181,1.928848641655886
196,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.1363636363636365,20,1.5,8.0,4.3,3,30,2,1,1,0.35,1.8428845020624631,1.471576227390181,1.928848641655886
197,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.44,12,1.95,4.92,14.2,3,20,2,1,1,1.166666,1.8428845020624631,1.471576227390181,1.928848641655886
198,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0772058823529411,12,2.4,9.48,7.0,3,30,2,1,1,0.333333,1.8428845020624631,1.471576227390181,1.928848641655886
199,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0595744680851065,18,6.4,67.5,12.2,2,30,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.928848641655886
200,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.2073170731707317,18,1.5,12.24,9.0,3,100,2,1,1,0.22222199999999998,1.8428845020624631,1.471576227390181,1.928848641655886
201,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.0772058823529411,12,2.95,15.84,8.7,2,50,2,1,1,0.666666,1.8428845020624631,1.471576227390181,1.928848641655886
202,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,12,2.4,11.16,8.8,6,48,2,1,2,1.0,1.8428845020624631,1.471576227390181,1.928848641655886
203,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,12,2.8,11.88,16.2,12,60,2,1,1,2.0,1.8428845020624631,1.471576227390181,1.928848641655886
204,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,6,1.5,2.61,23.3,24,500,2,2,2,6.5,1.8428845020624631,1.471576227390181,1.928848641655886
205,2017-01-14,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,10,4.1,16.6,5.7,2,30,2,1,1,0.5,1.8428845020624631,1.471576227390181,1.928848641655886
