id,order_date,order_day_of_week,store,supplier_id,product_id,category,on_order_quantity,on_hand_quantity,product_case_pack,retail_price,replenishment_unit_cost,forecast_start_date,forecast_end_date,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity
18036,4/17/2018,Tuesday,s2,50,39421,c773,0,0.666666,6,2.5,7.08,4/17/2018,4/23/2018,2.2,4,20,2,1,1
18037,4/18/2018,Wednesday,s2,40,144318,c657,0,2.333333,9,2.95,11.79,4/18/2018,5/1/2018,20.691414,8,20,4,1,1
18038,4/18/2018,Wednesday,s2,40,144306,c646,0,0.9,10,4.95,26.2,4/18/2018,5/1/2018,7.8,6,20,4,1,1
18039,4/18/2018,Wednesday,s2,40,144292,c602,0,0.361111,36,1.5,14.4,4/18/2018,5/1/2018,7.612121,10,60,4,1,1
18040,4/18/2018,Wednesday,s2,40,39566,c900,0,10.208333,24,2.75,30,4/18/2018,5/1/2018,135.036363,140,500,4,2,6
18041,4/18/2018,Wednesday,s2,40,152674,c646,0,0.8125,16,3.95,27.84,4/18/2018,5/1/2018,12.654546,8,50,4,1,1
18042,4/18/2018,Wednesday,s2,40,25728,c888,0,1.4,30,1.6,17.4,4/18/2018,5/1/2018,114.709089,15,60,4,2,5
18043,4/18/2018,Wednesday,s2,40,44836,c900,0,1.5,24,2.75,27.6,4/18/2018,5/1/2018,23.633767,20,200,4,1,2
18044,4/18/2018,Wednesday,s2,40,958,c885,0,4.583333,24,1.3,12.72,4/18/2018,5/1/2018,201.436363,80,120,4,5,12
18045,4/18/2018,Wednesday,s2,40,6199,c644,0,1,12,3.2,16.92,4/18/2018,5/1/2018,6.8,6,60,4,1,1
18046,4/18/2018,Wednesday,s2,40,6331,c894,0,1.333333,6,3.95,12.42,4/18/2018,5/1/2018,8.2,6,100,4,2,2
18047,4/18/2018,Wednesday,s2,40,1008,c893,0,4.25,12,2.2,9.6,4/18/2018,5/1/2018,62.781314,20,60,4,3,3
18048,4/18/2018,Wednesday,s2,40,44828,c894,0,1.291666,24,1.5,12.24,4/18/2018,5/1/2018,39.549494,12,48,4,1,1
18049,4/18/2018,Wednesday,s2,40,957,c885,0,7.25,12,1.8,6.96,4/18/2018,5/1/2018,66.490909,60,120,4,4,4
18050,4/18/2018,Wednesday,s2,40,135909,c895,0,0.5,6,3.9,11.34,4/18/2018,5/1/2018,6.6,6,30,4,2,2
18051,4/18/2018,Wednesday,s2,40,135906,c902,0,3.333333,24,1.5,12.24,4/18/2018,5/1/2018,52.69293,60,120,4,2,3
18052,4/18/2018,Wednesday,s2,40,136880,c595,0,0.458333,24,2.99,25.2,4/18/2018,5/1/2018,8,6,30,4,1,1
18053,4/18/2018,Wednesday,s2,40,38973,c886,0,1.5,6,2.9,7.26,4/18/2018,5/1/2018,20.804545,6,30,4,3,3
18054,4/18/2018,Wednesday,s2,40,136430,c893,0,1.833333,24,1.5,11.76,4/18/2018,5/1/2018,31.03723,15,60,4,1,1
18055,4/18/2018,Wednesday,s2,40,144258,c885,0,4.666666,6,1.7,3.192,4/18/2018,5/1/2018,20.995455,15,60,4,2,6
18056,4/18/2018,Wednesday,s2,40,144259,c885,0,1.291666,24,1,7.28,4/18/2018,5/1/2018,29.592425,10,60,4,1,1
18057,4/18/2018,Wednesday,s2,40,144257,c885,0,0.583333,24,1.1,7.76,4/18/2018,5/1/2018,43.159089,15,60,4,2,2
18058,4/18/2018,Wednesday,s2,40,135903,c901,0,6,24,1.5,12.24,4/18/2018,5/1/2018,100.199999,60,120,4,1,4
18059,4/18/2018,Wednesday,s2,40,135880,c661,0,1.333333,12,1.95,6.36,4/18/2018,5/1/2018,23.337014,8,30,4,2,2
18060,4/18/2018,Wednesday,s2,40,135877,c655,0,0.857142,7,3.8,12.53,4/18/2018,5/1/2018,7.2,5,20,4,1,1
18061,4/18/2018,Wednesday,s2,40,135874,c653,0,1.083333,12,3.2,19.68,4/18/2018,5/1/2018,18.2,10,60,4,2,2
18062,4/18/2018,Wednesday,s2,40,135873,c655,0,1,7,3.99,14.14,4/18/2018,5/1/2018,11.8,5,20,4,2,2
18063,4/18/2018,Wednesday,s2,40,126535,c900,0,1.25,12,2.75,13.8,4/18/2018,5/1/2018,10.4,8,60,4,1,1
18064,4/18/2018,Wednesday,s2,40,1165,c768,0,1.833333,6,2.8,7.53,4/18/2018,5/1/2018,12.018182,6,50,4,2,4
18065,4/18/2018,Wednesday,s2,40,581,c655,0,0.8,10,4.1,21.2,4/18/2018,5/1/2018,3.6,5,20,4,1,1
18066,4/18/2018,Wednesday,s2,40,641,c607,0,0.6,40,1.5,14.8,4/18/2018,5/1/2018,15.018181,10,100,4,1,1
18067,4/18/2018,Wednesday,s2,40,634,c607,0,0.458333,24,1.5,11.76,4/18/2018,5/1/2018,8.939394,4,50,4,1,1
18068,4/18/2018,Wednesday,s2,40,32175,c607,0,0.5,24,2.3,18.96,4/18/2018,5/1/2018,6.6,6,100,4,1,1
18069,4/18/2018,Wednesday,s2,40,70493,c596,0,0.875,32,1.2,12.48,4/18/2018,5/1/2018,71.258049,8,70,4,2,2
18070,4/18/2018,Wednesday,s2,40,58219,c605,0,0.533333,30,1.4,11.4,4/18/2018,5/1/2018,8.6,10,100,4,1,1
18071,4/18/2018,Wednesday,s2,40,963,c888,0,3.208333,24,1.5,13.32,4/18/2018,5/1/2018,86.033837,60,800,4,3,6
18072,4/18/2018,Wednesday,s2,40,110640,c662,0,1.277777,18,2.5,16.56,4/18/2018,5/1/2018,21.486868,8,60,4,1,1
18073,4/18/2018,Wednesday,s2,40,58210,c885,0,6.666666,6,1.5,2.98,4/18/2018,5/1/2018,65.080808,25,60,4,8,12
18074,4/18/2018,Wednesday,s2,40,31406,c902,0,11.333333,12,2.2,9.48,4/18/2018,5/1/2018,124.036365,80,160,4,6,6
18075,4/18/2018,Wednesday,s2,40,994,c900,0,2.166666,12,2.8,11.64,4/18/2018,5/1/2018,21.472727,10,200,4,1,1
18076,4/18/2018,Wednesday,s2,40,982,c906,0,5.333333,12,2.2,11.04,4/18/2018,5/1/2018,51.419048,40,300,4,3,3
18077,4/18/2018,Wednesday,s2,40,956,c885,0,10.083333,12,1.6,7.68,4/18/2018,5/1/2018,155.672728,60,120,4,8,12
18078,4/18/2018,Wednesday,s2,40,126421,c644,0,0.888888,18,3.95,34.56,4/18/2018,5/1/2018,8.4,8,60,4,1,1
18079,4/18/2018,Wednesday,s2,40,126423,c646,0,0.8,10,4.95,27.1,4/18/2018,5/1/2018,5,6,20,4,1,1
18080,4/18/2018,Wednesday,s2,40,39450,c901,0,3.083333,12,2.2,9.48,4/18/2018,5/1/2018,33.432683,30,60,4,3,3
18081,4/18/2018,Wednesday,s2,40,121451,c889,0,1.233333,30,1.6,16.95,4/18/2018,5/1/2018,27.748051,10,30,4,1,1
18082,4/18/2018,Wednesday,s2,40,58174,c608,0,0.541666,24,2.99,24.48,4/18/2018,5/1/2018,8.4,6,80,4,1,1
18083,4/18/2018,Wednesday,s2,40,121544,c650,0,1.375,24,1.5,32.16,4/18/2018,5/1/2018,25.144589,8,60,4,1,1
18084,4/18/2018,Wednesday,s2,40,82089,c884,0,5.666666,24,0.9,5.8008,4/18/2018,5/1/2018,154.727274,100,250,4,5,10
18085,4/18/2018,Wednesday,s2,40,121440,c894,0,0.5,40,1,11.52,4/18/2018,5/1/2018,20.927273,0,1,4,1,1
18086,4/18/2018,Wednesday,s2,40,126402,c886,0,1.75,24,2,15.36,4/18/2018,5/1/2018,22.009091,20,60,4,1,1
18087,4/18/2018,Wednesday,s2,40,778,c662,0,0.958333,24,1.6,16.8,4/18/2018,5/1/2018,26.264646,10,200,4,1,1
18088,4/18/2018,Wednesday,s2,40,45011,c894,0,1.166666,24,2.2,20.4,4/18/2018,5/1/2018,16.281818,15,200,4,1,1
18089,4/18/2018,Wednesday,s2,40,39462,c895,0,0.75,12,2.4,11.76,4/18/2018,5/1/2018,4.2,6,60,4,1,1
18090,4/18/2018,Wednesday,s2,40,109694,c654,0,1.4,10,3.8,14.7,4/18/2018,5/1/2018,13,8,50,4,1,1
18091,4/18/2018,Wednesday,s2,40,86589,c655,0,0.9375,16,3.9,29.92,4/18/2018,5/1/2018,8.4,7,50,4,1,1
18092,4/18/2018,Wednesday,s2,40,742,c1843,0,0.5625,32,1.7,17.92,4/18/2018,5/1/2018,8,15,50,4,1,1
18093,4/18/2018,Wednesday,s2,40,112496,c599,0,1.7,10,3.5,17.6,4/18/2018,5/1/2018,8.8,10,60,4,1,1
18094,4/18/2018,Wednesday,s2,40,40855,c605,0,1,6,4.95,13.38,4/18/2018,5/1/2018,2.6,4,20,4,1,1
18095,4/18/2018,Wednesday,s2,40,1003,c902,0,3.833333,12,2.2,9.48,4/18/2018,5/1/2018,40.534849,20,60,4,2,2
18096,4/18/2018,Wednesday,s2,40,968,c888,0,5.833333,6,2.2,4.06,4/18/2018,5/1/2018,25.986362,15,60,4,1,3
18097,4/18/2018,Wednesday,s2,40,999,c901,0,6.416666,24,2.2,18.96,4/18/2018,5/1/2018,221.909092,80,120,4,5,6
18098,4/18/2018,Wednesday,s2,40,44829,c894,0,1,24,2.2,20.4,4/18/2018,5/1/2018,18.272728,6,200,4,1,1
18099,4/18/2018,Wednesday,s2,40,29910,c661,0,1.25,12,1.95,6.36,4/18/2018,5/1/2018,14.852525,8,60,4,1,1
18100,4/18/2018,Wednesday,s2,40,29909,c661,0,2.25,12,1.95,6.36,4/18/2018,5/1/2018,22.284849,8,130,4,1,1
18101,4/18/2018,Wednesday,s2,40,29912,c661,0,1.583333,12,1.95,6.36,4/18/2018,5/1/2018,16.787878,8,120,4,1,1
18102,4/18/2018,Wednesday,s2,40,63170,c654,0,1.357142,14,2.9,12.46,4/18/2018,5/1/2018,16.433766,6,60,4,1,1
18103,4/18/2018,Wednesday,s2,40,86575,c895,0,0.625,24,2.2,18.48,4/18/2018,5/1/2018,6.4,15,60,4,1,1
18104,4/18/2018,Wednesday,s2,40,25734,c894,0,2,24,2.2,20.4,4/18/2018,5/1/2018,49.113637,6,250,4,1,1
18105,4/18/2018,Wednesday,s2,40,1011,c893,0,1.416666,24,2.2,20.4,4/18/2018,5/1/2018,19.727273,24,72,4,1,1
18106,4/18/2018,Wednesday,s2,40,63329,c902,0,0.75,12,2.95,14.64,4/18/2018,5/1/2018,16,15,60,4,2,2
18107,4/18/2018,Wednesday,s2,40,663,c607,0,0.326666,150,0.7,18,4/18/2018,5/1/2018,36.082901,15,50,4,1,1
18108,4/18/2018,Wednesday,s2,40,1013,c893,0,1.333333,24,2.2,20.4,4/18/2018,5/1/2018,46.416163,15,600,4,2,2
18109,4/18/2018,Wednesday,s2,40,103211,c599,0,1.2,20,5.6,55,4/18/2018,5/1/2018,16.309091,10,50,4,1,1
18110,4/18/2018,Wednesday,s2,40,45123,c597,0,0.625,24,2,15.36,4/18/2018,5/1/2018,8,8,50,4,1,1
18111,4/18/2018,Wednesday,s2,40,695,c597,0,0.65,20,3,24.8,4/18/2018,5/1/2018,14.749091,6,50,4,1,1
18112,4/18/2018,Wednesday,s2,40,711,c603,0,0.791666,24,2.7,27.36,4/18/2018,5/1/2018,14.581818,10,120,4,1,1
18113,4/18/2018,Wednesday,s2,40,757,c656,0,1.733333,15,1.8,9.45,4/18/2018,5/1/2018,41.775757,15,60,4,2,2
18114,4/18/2018,Wednesday,s2,40,28300,c658,0,2.733333,15,1.95,9.45,4/18/2018,5/1/2018,27.822728,15,60,4,1,1
18115,4/18/2018,Wednesday,s2,40,751,c656,0,0.1,20,1.2,7.8,4/18/2018,5/1/2018,22.8,8,60,4,2,2
18116,4/18/2018,Wednesday,s2,40,971,c888,0,7.833333,6,2.2,4.5102,4/18/2018,5/1/2018,47.757576,30,500,4,6,10
18117,4/18/2018,Wednesday,s2,40,39463,c895,0,1.083333,12,2.4,9.96,4/18/2018,5/1/2018,7.6,6,60,4,1,1
18118,4/18/2018,Wednesday,s2,40,86651,c895,0,1.666666,6,3.9,11.94,4/18/2018,5/1/2018,7,8,60,4,1,1
18119,4/18/2018,Wednesday,s2,40,784,c598,0,0.444444,36,1.5,16.2,4/18/2018,5/1/2018,11.2,10,100,4,1,1
18120,4/18/2018,Wednesday,s2,40,697,c1843,0,1.233333,30,1.7,19.2,4/18/2018,5/1/2018,28.084417,10,250,4,1,1
18121,4/18/2018,Wednesday,s2,40,45085,c655,0,0.5,8,3.99,13.28,4/18/2018,5/1/2018,15.363637,4,20,4,2,2
18122,4/18/2018,Wednesday,s2,40,99584,c1843,0,1.6875,32,1.5,12.48,4/18/2018,5/1/2018,74.301818,15,200,4,2,2
18123,4/18/2018,Wednesday,s2,40,69006,c889,0,1.166666,24,1.6,12.96,4/18/2018,5/1/2018,41.362627,10,100,4,1,1
18124,4/18/2018,Wednesday,s2,40,39465,c886,0,1.25,24,1.8,13.28,4/18/2018,5/1/2018,28.96313,10,300,4,1,1
18125,4/18/2018,Wednesday,s2,30,127297,c790,0,2,8,2.95,6.6,4/18/2018,4/24/2018,33.499999,3,12,1,2,2
18126,4/18/2018,Wednesday,s2,30,113116,c785,0,1.5,6,4.95,9.48,4/18/2018,4/24/2018,25.066667,4,12,1,2,2
18127,4/18/2018,Wednesday,s2,30,136086,c791,0,0.333333,6,4.95,10.2525,4/18/2018,4/24/2018,19.80926,5,12,1,2,2
18128,4/18/2018,Wednesday,s2,30,136083,c791,0,1.666666,6,4.95,10.2525,4/18/2018,4/24/2018,19.708333,5,12,1,2,2
18129,4/18/2018,Wednesday,s2,30,90524,c785,0,1.333333,6,4.95,9.726,4/18/2018,4/24/2018,19.783333,4,12,1,2,2
18130,4/18/2018,Wednesday,s2,30,92714,c2052,0,2,4,6.1,11.115,4/18/2018,4/24/2018,8.033333,4,12,1,2,2
18131,4/18/2018,Wednesday,s2,30,90556,c2052,0,3,4,6.1,11.115,4/18/2018,4/24/2018,14.496297,6,18,1,3,3
18132,4/18/2018,Wednesday,s2,30,90552,c790,0,3.5,8,2.95,6.393,4/18/2018,4/24/2018,28.200001,4,12,1,1,1
18133,4/18/2018,Wednesday,s2,30,90551,c790,0,2.25,8,2.95,6.503,4/18/2018,4/24/2018,26.1,4,12,1,2,2
18134,4/18/2018,Wednesday,s2,30,90545,c790,0,1.25,8,2.95,7.815,4/18/2018,4/24/2018,23.083334,4,12,1,2,2
18135,4/19/2018,Thursday,s2,50,82300,c785,2,1.166666,6,4.95,9.36,4/19/2018,4/25/2018,15.224999,4,12,3,1,2
18136,4/19/2018,Thursday,s2,50,58827,c786,2,1,6,3.85,7.68,4/19/2018,4/25/2018,21.146297,4,12,3,2,2
18137,4/19/2018,Thursday,s2,50,32945,c793,2,1.833333,6,4.85,9.12,4/19/2018,4/25/2018,32.133333,6,20,3,3,3
18138,4/19/2018,Thursday,s2,50,32944,c790,1,3,8,3.95,8.24,4/19/2018,4/25/2018,36.083333,4,20,3,2,2
18139,4/19/2018,Thursday,s2,50,100961,c762,2,1.2,10,3.8,15.7,4/19/2018,4/25/2018,24.966666,8,20,3,1,1
18140,4/19/2018,Thursday,s2,50,58817,c790,0,2.25,8,3.95,9.36,4/19/2018,4/25/2018,19.221112,6,18,3,1,2
18141,4/19/2018,Thursday,s2,50,109253,c771,0,7,1,1.5,0.56,4/19/2018,4/25/2018,3.3,6,12,3,3,3
18142,4/19/2018,Thursday,s2,50,106522,c770,1,0.333333,6,2.95,6.9,4/19/2018,4/25/2018,5.2,4,16,3,1,1
18143,4/19/2018,Thursday,s2,50,82349,c794,1,2,6,4.95,11.46,4/19/2018,4/25/2018,17.416667,4,12,3,1,1
18144,4/19/2018,Thursday,s2,50,111246,c770,0,0.625,8,1.95,5.84,4/19/2018,4/25/2018,2.566667,4,18,3,1,1
18145,4/22/2018,Sunday,s2,50,32944,c790,2,0.75,8,3.95,8.24,4/22/2018,4/27/2018,34.866666,4,20,3,3,3
18146,4/22/2018,Sunday,s2,50,32945,c793,3,2,6,4.85,9.12,4/22/2018,4/27/2018,29.683332,6,20,3,1,2
18147,4/22/2018,Sunday,s2,50,1097,c762,0,0.8,10,3.95,18,4/22/2018,4/27/2018,3.6,6,12,3,1,1
18148,4/22/2018,Sunday,s2,50,24629,c760,0,0.833333,6,2.4,3.78,4/22/2018,4/27/2018,4.4,4,20,3,1,1
18149,4/22/2018,Sunday,s2,50,40918,c896,0,0.75,8,2.95,11.84,4/22/2018,4/27/2018,6.2,4,12,3,1,2
18150,4/22/2018,Sunday,s2,50,61625,c896,0,1.125,8,2.95,11.84,4/22/2018,4/27/2018,6.1,4,12,3,1,1
18151,4/22/2018,Sunday,s2,50,71654,c672,0,0.666666,6,2.8,7.02,4/22/2018,4/27/2018,1,4,12,3,1,2
18152,4/22/2018,Sunday,s2,50,100904,c770,0,0.75,8,3.8,11.6,4/22/2018,4/27/2018,2.8,4,30,3,1,1
18153,4/22/2018,Sunday,s2,50,153378,c793,2,2.166666,6,4.85,10.56,4/22/2018,4/27/2018,22.967129,6,18,3,1,3
18154,4/22/2018,Sunday,s2,50,157640,c676,0,0,12,4.5,8.22,4/22/2018,4/27/2018,0,4,12,3,1,1
18155,4/22/2018,Sunday,s2,50,143913,c762,0,0.4,10,3.95,21.7,4/22/2018,4/27/2018,3.8,6,30,3,1,1
18156,4/22/2018,Sunday,s2,50,136081,c672,0,1.75,4,2.6,4.32,4/22/2018,4/27/2018,3.1,4,12,3,1,2
18157,4/22/2018,Sunday,s2,50,131354,c762,0,0.7,10,3.8,16.975,4/22/2018,4/27/2018,3.2,8,18,3,1,4
18158,4/22/2018,Sunday,s2,50,113328,c770,0,1,6,2.95,6.9,4/22/2018,4/27/2018,3.1,4,16,3,1,1
18159,4/22/2018,Sunday,s2,50,86382,c794,0,1.5,6,4.95,11.46,4/22/2018,4/27/2018,6.6,3,12,3,1,1
18160,4/22/2018,Sunday,s2,50,121416,c2052,0,1.75,4,5.95,9.12,4/22/2018,4/27/2018,10.25,4,12,3,2,2
18161,4/22/2018,Sunday,s2,50,109254,c771,0,1,1,1.5,0.56,4/22/2018,4/27/2018,3.7,3,12,3,6,6
18162,4/22/2018,Sunday,s2,50,109253,c771,3,3,1,1.5,0.56,4/22/2018,4/27/2018,2.8,6,12,3,3,12
18163,4/22/2018,Sunday,s2,50,66520,c786,0,1.333333,6,3.85,7.68,4/22/2018,4/27/2018,11.6,4,12,3,2,2
18164,4/22/2018,Sunday,s2,50,24637,c762,0,3.333333,3,2.95,3.45,4/22/2018,4/27/2018,6.2,6,30,3,1,3
18165,4/22/2018,Sunday,s2,50,39421,c773,0,0.833333,6,2.5,7.08,4/22/2018,4/27/2018,2.5,4,20,3,1,2
18166,4/24/2018,Tuesday,s2,50,100907,c770,0,1.1,10,3.5,13.9,4/24/2018,4/30/2018,9.807738,4,20,2,1,1
18167,4/24/2018,Tuesday,s2,50,61625,c896,1,0.375,8,2.95,11.84,4/24/2018,4/30/2018,7.9,4,12,2,1,1
18168,4/24/2018,Tuesday,s2,50,24629,c760,1,0.166666,6,2.4,3.78,4/24/2018,4/30/2018,5.3,4,20,2,1,1
18169,4/24/2018,Tuesday,s2,50,82300,c785,0,2.5,6,4.95,9.36,4/24/2018,4/30/2018,16.162963,4,12,2,1,1
18170,4/24/2018,Tuesday,s2,50,32945,c793,2,2.5,6,4.85,9.12,4/24/2018,4/30/2018,33.283333,6,20,2,2,2
18171,4/24/2018,Tuesday,s2,50,32944,c790,3,1.5,8,3.95,8.24,4/24/2018,4/30/2018,37.933333,4,20,2,1,1
18172,4/24/2018,Tuesday,s2,50,58827,c786,0,2.833333,6,3.85,7.68,4/24/2018,4/30/2018,20.653704,4,12,2,2,2
18173,4/24/2018,Tuesday,s2,50,82350,c794,1,0.5,6,4.95,11.22,4/24/2018,4/30/2018,9,4,12,2,1,1
18174,4/24/2018,Tuesday,s2,50,153378,c793,3,2,6,4.85,10.56,4/24/2018,4/30/2018,26.25,6,18,2,1,1
18175,4/24/2018,Tuesday,s2,50,39424,c780,0,0.375,8,2.8,6.48,4/24/2018,4/30/2018,7.211111,3,12,2,1,1
18176,4/24/2018,Tuesday,s2,50,58817,c790,0,1.75,8,3.95,9.36,4/24/2018,4/30/2018,20.921112,6,18,2,2,2
18177,4/24/2018,Tuesday,s2,50,66520,c786,2,0.5,6,3.85,7.68,4/24/2018,4/30/2018,14.2,4,12,2,1,2
18178,4/24/2018,Tuesday,s2,50,100915,c770,0,0.833333,6,3.5,9.78,4/24/2018,4/30/2018,2.1,6,12,2,1,1
18179,4/24/2018,Tuesday,s2,50,100911,c770,0,1.166666,6,2.5,6.06,4/24/2018,4/30/2018,3.9,6,12,2,1,1
18180,4/24/2018,Tuesday,s2,50,121416,c2052,2,0.75,4,5.95,9.12,4/24/2018,4/30/2018,10.733333,4,12,2,1,2
18181,4/24/2018,Tuesday,s2,50,86382,c794,1,0.5,6,4.95,11.46,4/24/2018,4/30/2018,8.1,3,12,2,1,1
18182,4/24/2018,Tuesday,s2,50,82349,c794,0,2.166666,6,4.95,11.46,4/24/2018,4/30/2018,16.816667,4,12,2,2,2
18183,4/24/2018,Tuesday,s2,50,136078,c672,0,0.5,4,2.6,4.32,4/24/2018,4/30/2018,2,4,8,2,1,2
18184,4/24/2018,Tuesday,s2,50,127115,c770,0,0.8,10,2.75,8.5,4/24/2018,4/30/2018,6.42,4,40,2,1,1
18185,4/25/2018,Wednesday,s2,40,597,c608,0,0.833333,12,2.8,12.12,4/25/2018,5/8/2018,10.2,6,50,5,1,1
18186,4/25/2018,Wednesday,s2,40,152941,c906,0,2.166666,6,3.1,6.72,4/25/2018,5/8/2018,15.027273,8,60,5,2,2
18187,4/25/2018,Wednesday,s2,40,144333,c900,0,1.166666,12,2.75,13.8,4/25/2018,5/8/2018,6.2,8,60,5,1,1
18188,4/25/2018,Wednesday,s2,40,129146,c901,0,3,6,3.6,9.66,4/25/2018,5/8/2018,20.563636,15,30,5,3,3
18189,4/25/2018,Wednesday,s2,40,144286,c766,0,0.666666,18,1.75,13.68,4/25/2018,5/8/2018,7,6,30,5,1,1
18190,4/25/2018,Wednesday,s2,40,121443,c889,0,0.916666,24,1.5,12.16,4/25/2018,5/8/2018,8.6,15,60,5,1,1
18191,4/25/2018,Wednesday,s2,40,144318,c657,0,2.444444,9,2.95,11.79,4/25/2018,5/8/2018,20.440908,8,20,5,1,1
18192,4/25/2018,Wednesday,s2,40,958,c885,0,11.125,24,1.3,10.32,4/25/2018,5/8/2018,219.272729,80,120,5,2,4
18193,4/25/2018,Wednesday,s2,40,957,c885,0,7.25,12,1.8,6.96,4/25/2018,5/8/2018,77.325757,60,120,5,4,10
18194,4/25/2018,Wednesday,s2,40,44828,c894,0,1.458333,24,1.5,12.24,4/25/2018,5/8/2018,37.466594,12,48,5,1,1
18195,4/25/2018,Wednesday,s2,40,41273,c646,0,1.166666,12,2.95,13.68,4/25/2018,5/8/2018,13.645455,4,50,5,1,1
18196,4/25/2018,Wednesday,s2,40,1008,c893,0,4.666666,12,2.2,9.6,4/25/2018,5/8/2018,62.527275,20,60,5,3,3
18197,4/25/2018,Wednesday,s2,40,86626,c608,0,0.333333,30,2.6,20.7,4/25/2018,5/8/2018,4.8,6,30,5,1,1
18198,4/25/2018,Wednesday,s2,40,102596,c906,0,0,6,2.6,4.14,4/25/2018,5/8/2018,15.738181,6,40,5,4,4
18199,4/25/2018,Wednesday,s2,40,593,c608,0,0.833333,12,2.8,12.12,4/25/2018,5/8/2018,4.6,10,100,5,1,1
18200,4/25/2018,Wednesday,s2,40,126415,c605,0,1.5,6,3.5,9.06,4/25/2018,5/8/2018,5.4,4,30,5,1,1
18201,4/25/2018,Wednesday,s2,40,82089,c884,0,10.041666,24,0.9,3.4,4/25/2018,5/8/2018,177.098992,100,250,5,2,5
18202,4/25/2018,Wednesday,s2,40,39450,c901,0,4.333333,12,2.2,9.48,4/25/2018,5/8/2018,36.083334,30,60,5,2,2
18203,4/25/2018,Wednesday,s2,40,102588,c906,0,2.5,6,2.7,5.82,4/25/2018,5/8/2018,16.186364,12,60,5,3,3
18204,4/25/2018,Wednesday,s2,40,956,c885,0,13.75,12,1.6,6.24,4/25/2018,5/8/2018,163.945453,60,120,5,5,10
18205,4/25/2018,Wednesday,s2,40,982,c906,0,5.083333,12,2.2,11.04,4/25/2018,5/8/2018,56.854041,40,300,5,3,3
18206,4/25/2018,Wednesday,s2,40,994,c900,0,2.083333,12,2.8,11.64,4/25/2018,5/8/2018,24.45909,10,200,5,1,1
18207,4/25/2018,Wednesday,s2,40,31406,c902,0,11,12,2.2,9.48,4/25/2018,5/8/2018,131.41212,80,160,5,7,7
18208,4/25/2018,Wednesday,s2,40,58210,c885,0,9,6,1.5,2.9,4/25/2018,5/8/2018,73.261617,25,60,5,8,12
18209,4/25/2018,Wednesday,s2,40,110640,c662,0,1.5,18,2.5,16.56,4/25/2018,5/8/2018,23.281819,8,60,5,1,1
18210,4/25/2018,Wednesday,s2,40,609,c608,0,0.833333,12,2.99,9.48,4/25/2018,5/8/2018,5.6,6,50,5,1,1
18211,4/25/2018,Wednesday,s2,40,62647,c646,0,1.4,10,4.1,16.6,4/25/2018,5/8/2018,7.545455,8,50,5,1,1
18212,4/25/2018,Wednesday,s2,40,934,c605,0,0.466666,30,1.4,11.4,4/25/2018,5/8/2018,6.8,8,100,5,1,1
18213,4/25/2018,Wednesday,s2,40,14299,c605,0,0.733333,30,1.4,11.4,4/25/2018,5/8/2018,15.8,10,100,5,1,1
18214,4/25/2018,Wednesday,s2,40,36845,c605,0,0.466666,30,1.5,11.4,4/25/2018,5/8/2018,5.6,10,100,5,1,1
18215,4/25/2018,Wednesday,s2,40,917,c605,0,0.5,20,1.5,8.6,4/25/2018,5/8/2018,5.2,8,100,5,1,1
18216,4/25/2018,Wednesday,s2,40,28473,c605,0,0.6875,16,1.95,11.36,4/25/2018,5/8/2018,3.2,8,120,5,1,1
18217,4/25/2018,Wednesday,s2,40,70493,c596,0,1.46875,32,1.2,12.48,4/25/2018,5/8/2018,75.251948,8,70,5,2,2
18218,4/25/2018,Wednesday,s2,40,102589,c906,0,2.5,6,2.7,5.82,4/25/2018,5/8/2018,11.803637,12,60,5,2,2
18219,4/25/2018,Wednesday,s2,40,671,c596,0,0.25,24,1.5,9.12,4/25/2018,5/8/2018,88.682628,25,60,5,3,3
18220,4/25/2018,Wednesday,s2,40,642,c607,0,0.425,40,1.5,14.8,4/25/2018,5/8/2018,12.2,6,100,5,1,1
18221,4/25/2018,Wednesday,s2,40,32166,c605,0,0.583333,24,3.5,32.64,4/25/2018,5/8/2018,12.563637,5,60,5,1,1
18222,4/25/2018,Wednesday,s2,40,133374,c657,0,0.166666,24,1.7,12.24,4/25/2018,5/8/2018,14.39091,0,1,5,1,1
18223,4/25/2018,Wednesday,s2,40,131757,c656,0,1.6,20,2.8,19,4/25/2018,5/8/2018,24.299856,10,60,5,1,1
18224,4/25/2018,Wednesday,s2,40,135874,c653,0,2.25,12,3.2,19.68,4/25/2018,5/8/2018,18.8,10,60,5,1,1
18225,4/25/2018,Wednesday,s2,40,135875,c653,0,0.583333,12,3,16.32,4/25/2018,5/8/2018,21.927273,15,60,5,3,3
18226,4/25/2018,Wednesday,s2,40,135877,c655,0,1.428571,7,3.8,12.53,4/25/2018,5/8/2018,7,5,20,5,1,1
18227,4/25/2018,Wednesday,s2,40,144257,c885,0,1.791666,24,1.1,7.76,4/25/2018,5/8/2018,42.679004,15,60,5,1,1
18228,4/25/2018,Wednesday,s2,40,143633,c661,0,1.68421,19,3.7,32.87,4/25/2018,5/8/2018,28.654934,8,60,5,1,1
18229,4/25/2018,Wednesday,s2,40,144265,c886,0,1.333333,12,2.8,11.88,4/25/2018,5/8/2018,9,8,20,5,1,1
